,工作标题,工作链接,工作地点,薪资,年限,学历,公司名,公司链接,公司行业,融资情况,人数,标签,福利
0,数据分析师,/job_detail/0f66998598220d0f1XV-3tm1EVBQ.html,武汉·江夏区·关山,18-35K,5-10年,本科,绿盟科技,/gongsi/56fcc3e5c3f3939d1Xd929q4.html,信息安全,已上市,1000-9999人,"['Python', '数据', '分析师']",年终奖，节日福利，员工旅游，带薪年假，定期体检，餐补，通讯补贴，补充医疗保险，股票期权，加班补助，五险一金，年假递增
1,数据分析师,/job_detail/3442b39b4927902f1nR72dy4FVFV.html,武汉·江夏区·光谷,8-10K·13薪,3-5年,本科,武汉海云健康科技...,/gongsi/0bd21660933bdb471XB529i-Eg~~.html,医疗健康,A轮,100-499人,"['数据分析', '数据挖掘', '网络爬虫技术', 'Excel', 'SPSS', 'Tableau', 'BI', '大数据']",加班补助，带薪年假，节日福利，股票期权，零食下午茶，年终奖，补充医疗保险，五险一金
2,数据分析师,/job_detail/751f7111128920511nBz29S9GVVQ.html,武汉·江夏区·光谷,8-13K·13薪,3-5年,本科,乐薇,/gongsi/b4a54ca2d13eb3d81HB-2du7.html,互联网,未融资,100-499人,"['SQL', 'Python', 'Excel', 'Tableau', 'Hive', '数据分析', '大数据']",五险一金，节日福利，零食下午茶，年终奖，员工旅游，带薪年假
3,数据分析师,/job_detail/29c52f9a8ce797221XR43Ni4EFpQ.html,武汉·洪山区·光谷,8-13K,1-3年,本科,Finger Art,/gongsi/fc994c9b02cec9543ndz2ti1Fg~~.html,游戏,不需要融资,100-499人,"['数据分析', '数据挖掘']",五险一金，餐补，员工旅游，节日福利，年终奖，定期体检，补充医疗保险，零食下午茶，交通补助，带薪年假
4,数据分析师,/job_detail/803587ad69031e1e0Hd_3Ni7FVo~.html,武汉,5-10K,经验不限,本科,武汉众娱,/gongsi/bf7c3b6f50d8e6061nx73t-4.html,游戏,不需要融资,100-499人,"['数据分析', '数据挖掘', '商业分析']",全勤奖，员工旅游，五险一金，年终奖，带薪年假，节日福利，股票期权，定期体检，零食下午茶
5,数据分析师,/job_detail/0bab76bd60ad8d9e1nV539m-E1dW.html,武汉,7-12K,1-3年,本科,天喻教育,/gongsi/1dda4cfabeee26081X182dk~.html,在线教育,已上市,1000-9999人,"['数据分析', 'SQL', 'Tableau', 'Excel', 'Power BI', '教师', '数据运营']",电脑笔记补贴，股票期权，带薪年假，节日福利，餐补，员工关爱基金，驻外津贴，年终奖，免费班车，五险一金，交通补助，免费中餐，通讯补贴
6,数据分析师,/job_detail/64f95726d22b7cf633x93N25FVM~.html,武汉·江夏区·藏龙岛,5-8K,经验不限学历,不限,百奥维凡,/gongsi/1d85fbd4955e23ca0nF4392_Fw~~.html,其他专业服务,,0-20人,"['数据挖掘', '数据分析', 'Python', 'Java', 'Shell', 'C#', 'Perl', 'R']",
7,数据分析师,/job_detail/bbe53d67ee42c2721XVy3N-4GFFY.html,武汉·洪山区·光谷,20-40K·15薪,3-5年,本科,斗鱼,/gongsi/9459ad5584af2d781Xd42Nq6.html,互联网,已上市,1000-9999人,"['数据分析', '数据挖掘', '商业分析']",节日福利，年终奖，零食下午茶，餐补，补充医疗保险，定期体检，股票期权，带薪年假，五险一金
8,助理数据分析师,/job_detail/b80ad88fad5193fb1nF_3Nu9FVtV.html,武汉,6-10K·14薪,1-3年,本科,北京思迈特,/gongsi/0c6c8f6160f32fce1nB42Nu6GVQ~.html,互联网,不需要融资,20-99人,"['SQL', 'Python', 'Excel', '数据分析']",定期体检，年终奖，员工旅游，超长年假，带薪年假，零食下午茶，餐补，包吃，节日福利，五险一金，交通补助
9,水文数据分析师,/job_detail/5003118ba40462401XR-2t-5F1pR.html,武汉·武昌区·街道口,7-12K·14薪,经验不限,本科,大水云科技,/gongsi/7b85ca6074dab7693nR72dy_Eg~~.html,电力/热力/燃气/水利,未融资,100-499人,['数据分析'],员工旅游，带薪年假，加班补助，年终奖，节日福利，定期体检，五险一金
10,数据分析师,/job_detail/bf77b489ef164b2a3nN539u4GVM~.html,武汉·江夏区·光谷,10-15K·13薪,5-10年,本科,武汉侏罗纪,/gongsi/571b013e2bef80c91HJ_3to~.html,计算机软件,已上市,100-499人,"['数据分析', '数据挖掘']",节日福利，年终奖，餐补，通讯补贴，定期体检，带薪年假，五险一金，零食下午茶
11,数据分析师,/job_detail/43b0d8a3d98ec9521nV-3dq6GVdR.html,武汉,80-100元/天,5天/周4个月,本科,武汉人民在线,/gongsi/fb85a600fcf0bcbe1XN439W_.html,互联网,不需要融资,100-499人,"['数据分析', 'DBA']",补充医疗保险，员工旅游，带薪年假，定期体检，提供住宿，五险一金，年终奖，加班补助
12,数据分析师(python),/job_detail/33c6faa8dad0d8ce1nxz092-ElZV.html,武汉,8-12K,1-3年,本科,珪瑞国际,/gongsi/458056d7c9f49e861HV539u6EQ~~.html,电子商务,未融资,20-99人,"['Python', 'Tableau', 'ECharts', '跨境电商', '数据分析']",零食下午茶，员工旅游，带薪年假，全勤奖，年终奖，员工生日会，节日福利，加班补助，五险一金
13,数据分析师,/job_detail/c5651ec3b918dd021nJ53ty6E1ZS.html,武汉·江夏区·金融港,6-10K,3-5年,本科,天恒信息,/gongsi/2e1d3dd1c834506d1XB-3ti9.html,移动互联网,不需要融资,1000-9999人,"['Excel', 'SPSS', 'Tableau', '数据分析']",通讯补贴，五险一金，带薪年假，年终奖
14,数据分析师,/job_detail/d1c3b5ce26915d1633J539i0E1M~.html,武汉·洪山区·关山,10-15K,3-5年,本科,人人网,/gongsi/8dc03398cafb9edb1XJ90tW0.html,社交网络,已上市,1000-9999人,"['数据分析', 'DBA', 'ETL', 'SQL', 'Python']",补充医疗保险，零食下午茶，股票期权，带薪年假，五险一金，定期体检
15,数据分析师,/job_detail/7764e440bf96a56b3nB43NS-EFM~.html,武汉·江夏区·光谷,9-14K,3-5年,本科,英志芯,/gongsi/de5d1c4bdb3096fa3nd_09y5EQ~~.html,计算机服务,,20-99人,"['数据分析', '大数据', '数据运营']",
16,数据分析师,/job_detail/12a4152799e153ca3nF80tm-FlI~.html,武汉·洪山区·光谷,8-13K,1-3年,本科,Finger Art,/gongsi/fc994c9b02cec9543ndz2ti1Fg~~.html,游戏,不需要融资,100-499人,"['数据分析', '数据挖掘']",餐补，员工旅游，年终奖，节日福利，五险一金，定期体检，零食下午茶，带薪年假，补充医疗保险，交通补助
17,数据分析师,/job_detail/93f12b3716a694ac1HJ53tS9FFE~.html,武汉·洪山区·光谷,5-10K,1-3年,本科,小米,/gongsi/6f1aa1d6b1d033ad33B43N0~.html,互联网,已上市,10000人以上,"['Hive', '数据分析']",餐补，补充医疗保险，12%公积金，带薪年假，年终奖，五险一金，股票期权，节日福利，定期体检
18,DP/数据分析师,/job_detail/85d834e3ce9d0c591nxy0tW5FFdW.html,武汉·硚口区·武胜路,6-8K·13薪,1-3年,大专,巧思科技,/gongsi/6ebf7796d91200431Hdz090~.html,企业服务,A轮,100-499人,"['SPSS', '数据分析']",交通补助，五险一金，餐补
19,数据分析师,/job_detail/0820928db84347631nRz2966F1FV.html,武汉,5-6K·13薪,1-3年,大专,京东物流-华中区域,/gongsi/231e24eb521feef21HR72964.html,物流/仓储,已上市,10000人以上,"['数据分析', 'SQL', 'Python']",带薪年假，五险一金，节日福利，年终奖，餐补
20,数据分析师,/job_detail/45ebeae28690059c1XFz09S1FlI~.html,武汉·武昌区·中北路,5-8K,经验不限,本科,艾沃思,/gongsi/6cb50030324f89631nZy2d0~.html,智能硬件,未融资,20-99人,"['数据分析', '数据处理', '分析报告']",员工旅游，节日福利，五险一金，加班补助，带薪年假，住房补贴，定期体检，补充医疗保险
21,数据分析师,/job_detail/de263c79e4da42b61nR-2Nu-EVFS.html,武汉·洪山区·鲁巷,7-12K,1-3年,大专,武汉爱获得,/gongsi/46ccd57e2e6e57120n1_2ti0Fw~~.html,计算机软件,未融资,20-99人,"['数据分析', 'Python', 'Excel', 'SAS', 'Tableau', 'R', '分布式技术', 'Spark']",
22,数据分析师,/job_detail/f2b4d9edc46a33171nR73d25FlJW.html,武汉·江汉区·常青,6-11K,3-5年,本科,庆兆民技术,/gongsi/6981a82a92669c500nN83NW1GQ~~.html,生活服务,不需要融资,0-20人,"['数据分析', '数据挖掘', '数据库开发', '数据治理']",
23,数据分析师,/job_detail/1e3a88c6a31da5ff1n172du1GFc~.html,武汉·江夏区·光谷,25-35K,5-10年,本科,福禄网络,/gongsi/c8aa2e4463f8ceb81H173NQ~.html,互联网,已上市,500-999人,['数据分析'],五险一金，交通补助，定期体检，节日福利，带薪年假，全勤奖，餐补，年终奖
24,数据分析师,/job_detail/3b291606b845225003Bz2t2_GFQ~.html,武汉·武昌区·水果湖,4-8K,经验不限,大专,百信金融服务,/gongsi/506dfaa93cc0ab4203J92NW1Eg~~.html,互联网金融,,20-99人,"['金融', '学习能力', '数据分析']",
25,数据分析师,/job_detail/22c5c6d8e39057ae1nF829y5FFE~.html,武汉·蔡甸区·沌口,8-9K,1-3年,本科,东风鸿泰商务咨询,/gongsi/ce98591e38a7089d0XNz0965.html,数据服务,不需要融资,500-999人,"['数据分析', '数据库', '数据处理']",补充医疗保险，年终奖，五险一金，定期体检，节日福利，交通补助，带薪年假
26,数据分析师助理,/job_detail/629c1f96931e8bae1nx82dq9F1c~.html,武汉·洪山区·光谷,3-6K,在校/应届,本科,尚德机构,/gongsi/da9e80d7761c27701Hx-3w~~.html,在线教育,已上市,10000人以上,"['数据分析', '制作图表', 'excel']",零食下午茶，带薪年假，节日福利，年终奖，员工旅游，五险一金，加班补助
27,高级数据分析师,/job_detail/5cd0ada986e1f6791nV53NW9ElJR.html,武汉·硚口区·古田,6-10K,3-5年,大专,湖北企派,/gongsi/d69b82d2639d9b9003Vy2NW5.html,电子商务,未融资,100-499人,"['数据分析', 'Python', 'R语言', 'SPSS', '游戏', 'SQL', '数据建模', '数据仓库']",节日福利，员工旅游，带薪年假，全勤奖，住房补贴
28,高级数据分析师,/job_detail/dc04d43a79c9a98a1nx839i6E1c~.html,武汉·洪山区·南湖,6-12K,5-10年,本科,武汉精臣智慧标识,/gongsi/a4adbff4d3af85fe1nJ82NS8FA~~.html,电子商务,不需要融资,500-999人,"['数据处理', '数据分析', '数据架构']",全勤奖，股票期权，节日福利，零食下午茶，五险一金，年终奖，带薪年假，餐补，员工旅游，包吃，通讯补贴
29,视频数据分析师 (MJ000205),/job_detail/0fc4cdd0b200f1ae1nF82du9ElpQ.html,武汉·洪山区·珞狮南路,8-12K·13薪,1-3年,本科,掌游科技,/gongsi/5fe73489f4de58150XRz3Q~~.html,游戏,已上市,500-999人,"['数据分析', '用户分析']",健身馆，食堂，包吃，餐补，住房补贴，年终奖，通讯补贴，定期体检，五险一金，节日福利，员工旅游，零食下午茶，加班补助，带薪年假，交通补助，股票期权
30,数据分析师,/job_detail/0d3c1d38eb2b5b651nV-39S0ElFR.html,武汉,7-12K,1-3年,本科,京东物流-华中区域,/gongsi/231e24eb521feef21HR72964.html,物流/仓储,已上市,10000人以上,"['数据分析', '数据挖掘', '商业分析', 'ETL', 'SQL', 'Python', 'Pandas', 'BI']",年终奖，带薪年假，餐补，节日福利，五险一金
31,Senior DP/高级数据分析师,/job_detail/f9dc9df6a58041591nxy0tW4ElBS.html,武汉·硚口区·武胜路,8-12K·13薪,3-5年,大专,巧思科技,/gongsi/6ebf7796d91200431Hdz090~.html,企业服务,A轮,100-499人,"['SPSS', '数据分析', '调研']",交通补助，餐补，五险一金
32,数据分析师,/job_detail/608d99a54da6ce891nxz39W4EVpW.html,武汉·武昌区·积玉桥,10-11K,经验不限,博士,巴州瑶光财务,/gongsi/90725061de381f4c1n162Ny9E1I~.html,数据服务,,20-99人,"['Python', 'SAS', 'Stata', 'Matlab', 'R', 'Java']",
33,数据分析师,/job_detail/ea96ffb61dd576ba1nZ609u5GVJW.html,武汉·洪山区·光谷,10-14K,3-5年,本科,海兰信,/gongsi/3bcd7057273ba8c41HJ_39-1.html,通信/网络设备,已上市,500-999人,"['方差分析', '回归分析', '聚类分析', '地图导航', '人工智能']",五险一金，股票期权，餐补，加班补助，带薪年假，年终奖，通讯补贴，免费班车，住房补贴，定期体检，节日福利
34,高级数据分析师（用户增长）,/job_detail/a9b7f60f3911b81b1nV93tq6GFdW.html,武汉·洪山区·关山,20-35K·15薪,3-5年,本科,斗鱼,/gongsi/9459ad5584af2d781Xd42Nq6.html,互联网,已上市,1000-9999人,"['SQL', 'Hive', '数据分析', '用户增长']",年终奖，五险一金，带薪年假，补充医疗保险，零食下午茶，定期体检，餐补，节日福利，股票期权
35,数据分析师,/job_detail/bfdab0b384ed809f1nNz2di0ElJY.html,武汉·武昌区·水果湖,7-12K·14薪,1-3年,本科,航天神舟软件,/gongsi/c0c645a29ce1d6a31HF43Nk~.html,计算机软件,不需要融资,1000-9999人,"['SQL', 'Python', 'Excel', '聚类分析', '回归分析', 'Spark']",餐补，年终奖，节日福利，定期体检，补充医疗保险，五险一金，带薪年假，免费班车
36,数据分析师,/job_detail/ee212cc6db9301131nBz3t61EVI~.html,武汉·武昌区·东亭,7-8K,1-3年,本科,零壹财经,/gongsi/33ecf937ee2259593n1y3tw~.html,互联网,B轮,20-99人,"['数据建模', '产品设计']",五险一金，股票期权，年终奖，员工旅游，定期体检，带薪年假，节日福利
37,数据分析师,/job_detail/23911824218829bc1XVz2d69FlRX.html,武汉·洪山区·街道口,150-250元/天,3天/周3个月,本科,清博咨询,/gongsi/50d80180eaa5683a1XRy3d2-GVU~.html,咨询,,20-99人,"['Stata', '回归分析', '多元统计分析', 'Excel']",
38,数据分析师,/job_detail/e1f0d8d189483c361XVy0tm5GFZW.html,武汉·硚口区·宝丰崇仁,5-9K,在校/应届,本科,爱给网,/gongsi/2333eccb6f23527d1Xxz2t-7Eg~~.html,移动互联网,天使轮,20-99人,"['SQL', '数学/统计相关专业', '计算机相关专业', '数据分析/挖掘经验']",年终奖，定期体检，五险一金，股票期权，零食下午茶，员工旅游，带薪年假
39,数据分析师,/job_detail/8d17c28755d70f111nZz2ty7FFBW.html,武汉·洪山区·光谷,18-35K·16薪,3-5年,本科,创逸灵科技,/gongsi/ff57de72727d940c1nB939y7EFs~.html,数据服务,,20-99人,"['SQL', 'Python', '回归分析', '决策树', '参数检验', '描述统计', 'R', 'SPSS']",年终奖，五险一金，股票期权，全勤奖，零食下午茶，补充医疗保险，餐补，定期体检，加班补助，带薪年假，员工旅游
40,数据分析师,/job_detail/53f39fb7c127a6961n1y2dm-FVZV.html,武汉·江夏区·光谷,5-10K·13薪,1-3年,本科,海羽毛互娱,/gongsi/c1dc53f87a7332593nF939y1GA~~.html,游戏,不需要融资,20-99人,"['SPSS', 'Python', '电商', '游戏', '应用', 'app']",定期体检，五险一金，年终奖，员工旅游，带薪年假，零食下午茶，节日福利，加班补助
41,数据分析师,/job_detail/153d29edd89e18711nF42N2-FFFR.html,武汉·蔡甸区·沌口,4-6K,1年以内,大专,在图科技,/gongsi/8cca2a0b999cf9261nJ42di0E1I~.html,移动互联网,,20-99人,"['多元统计分析', '参数检验', '相关分析', '描述统计']",
42,数据分析师,/job_detail/7b5a146a7ccbc85a1XZz3964EFRV.html,武汉·洪山区·光谷,15-25K,3-5年,本科,刀锋互娱,/gongsi/d34a84003df35b413nR409W-.html,互联网,A轮,500-999人,"['Python', 'SQL', 'Excel', 'Tableau']",定期体检，零食下午茶，周末双休，全勤奖，带薪年假，节日福利，加班补助，年终奖，员工旅游
43,数据分析师,/job_detail/f3f2e41fdd6099241nJy09y6ElJZ.html,武汉·江岸区·江汉路,7-8K,1-3年,大专,久辉房地产,/gongsi/f2692920f261112d1nNz2ty1ElY~.html,物业服务,,20-99人,"['Excel', 'Python']",
44,数据分析师,/job_detail/ce4e2b72c987b2421XR53965FlVV.html,武汉·洪山区·光谷,13-16K,3-5年,本科,木仓科技,/gongsi/937e2d3be0f224981H1_2Ns~.html,移动互联网,不需要融资,1000-9999人,"['Excel', 'Python', 'SQL', 'Hive']",带薪年假，年终奖，定期体检，五险一金，零食下午茶，节日福利，员工旅游
45,数据分析师,/job_detail/757dc644d24a8cfa0nZ43dm1EFI~.html,武汉·蔡甸区·沌口,5-8K,经验不限,本科,灵枭科技,/gongsi/828a3f386f8c71190nV639W9FA~~.html,计算机服务,未融资,20-99人,"['商业分析', '行业分析', '需求分析']",节日福利，带薪年假，五险一金，年终奖
46,高级数据分析师,/job_detail/3a7042de6da5f17a1n1y09u-E1dZ.html,武汉,10-15K,1-3年,本科,多比特,/gongsi/1b244e81788328241nB83t25Eg~~.html,游戏,不需要融资,500-999人,"['Excel', 'SQL', 'Python', 'Hadoop', 'Presto']",零食下午茶，员工旅游，节日福利，生日福利，定期团建活动，加班补助，年终奖，带薪年假，定期体检，交通补助，健身房，五险一金
47,数据分析师,/job_detail/25b789def3b3bf9e1XZ43dm6EFtW.html,武汉·洪山区·鲁巷,12-20K·13薪,3-5年,本科,任子行,/gongsi/91f4385b2ffdf0ff1XVy09m5.html,计算机软件,已上市,1000-9999人,"['Python', 'SPSS']",五险一金
48,数据分析师,/job_detail/4f1dca44728091061nF639y7EVVX.html,武汉·洪山区·岳家嘴,5-10K,1-3年,大专,罗盘科技,/gongsi/9cb7c88571794f011H1-2d60.html,计算机软件,,20-99人,"['Excel', 'Tableau', 'Python', 'SQL']",
49,数据分析师,/job_detail/4799e86a270a98311XR70tW6FVBX.html,武汉·洪山区·光谷,8-10K,1-3年,本科,武汉佰钧成技术,/gongsi/71bcdc1198f6c83703J70tq8.html,计算机软件,不需要融资,1000-9999人,"['SQL', 'Excel']",五险一金，定期体检，节日福利，补充医疗保险，带薪年假
50,数据分析师助理,/job_detail/4efe781aa392d8291XZ72N2-EVBT.html,武汉·武昌区·汉街,9-13K·13薪,经验不限,大专,湖北元诚咨询有限公司,/gongsi/939343c7aafd18a71XRz3dq4GVU~.html,咨询,,0-20人,"['Java', 'Python', 'SQL']",
51,数据分析师实习生,/job_detail/83a4c60df57e28361nFy2N-1FVRV.html,武汉·洪山区·光谷,200-250元/天,3天/周3个月,本科,今日头条,/gongsi/a67b361452e384e71XV82N4~.html,移动互联网,D轮及以上,10000人以上,"['Python', 'SQL', 'Excel', 'R', 'Matlab', 'SAS', 'Hive']",年终奖，包吃，免费班车，股票期权，加班补助，带薪年假，交通补助，员工旅游，全勤奖，五险一金，住房补贴，零食下午茶，定期体检，节日福利，补充医疗保险，通讯补贴
52,Python数据分析师,/job_detail/caf1023272f36e591nJ92Nu6F1VQ.html,武汉·洪山区·南湖,12-24K,经验不限,本科,易佰网络,/gongsi/16187be340a4bd9e1HF539y1.html,电子商务,已上市,1000-9999人,"['Python', '爬虫', 'SQL']",俱乐部，节日福利，年终奖，股票期权，员工旅游，专业培训，生日福利，带薪年假，团建聚餐，交通补助，全勤奖，零食下午茶
53,客户数据分析师,/job_detail/d0c5ece73c72ac3d1XV_29u9FVJY.html,武汉·汉阳区·王家湾,5-8K,经验不限,大专,武汉章玫,/gongsi/e619af299075ab121nN90tu_FFI~.html,电子商务,未融资,20-99人,['Excel'],节日福利，年终奖，餐补，补充医疗保险，加班补助，零食下午茶，带薪年假，五险一金，全勤奖，员工旅游
54,舆情数据分析师,/job_detail/e03ba352e3ed453a1n162NW_EFVW.html,武汉·江夏区·关山,11-22K,1-3年,本科,芯知软件,/gongsi/0326cf84950c2bd61HJy2NW5GA~~.html,计算机软件,不需要融资,100-499人,"['数据自动化', 'VOC', '测试', 'EXCEL']",定期体检，年度体检，年终奖，零食下午茶，节日福利，股票期权，员工旅游，五险一金，带薪年假
55,资深数据分析师,/job_detail/167507feb6af3d581nx72d28GFRQ.html,武汉·洪山区·光谷,30-60K,5-10年,本科,热玩,/gongsi/66d84ec31977375a1XV709-4EFc~.html,社交网络,不需要融资,1000-9999人,"['Excel', 'SPSS', 'SAS']",五险一金，餐补，员工旅游，零食下午茶，带薪年假，补充医疗保险，节日福利，包吃，定期体检
56,充电桩数据分析师,/job_detail/d343f2617a4952621XR_2t2-E1tR.html,武汉·江汉区·常青,7-12K,3-5年,大专,万帮新能源,/gongsi/6b4974671b42e5c31nR63t8~.html,互联网,A轮,1000-9999人,"['Excel', '充电桩', '电气']",定期体检，节日福利，餐补，年终奖，通讯补贴，五险一金，员工旅游，带薪年假，免费班车
57,数据分析师,/job_detail/f2b71ec07df2a4771n1_2dW9GVNX.html,武汉·洪山区·光谷,15-20K,1-3年,本科,明日时尚,/gongsi/bba346c258e562840nN939--.html,数据服务,不需要融资,20-99人,"['Python', 'Scrapy框架', 'HttpClient', 'jsoup']",餐补，五险一金
58,数据分析师,/job_detail/32124585c84a850d1nV90t64GVpQ.html,武汉,4-7K,经验不限,大专,达仁信息科技,/gongsi/90b9493bf9acfded1nd729i4EQ~~.html,移动互联网,未融资,100-499人,['地图导航'],餐补，加班补助，交通补助
59,数据分析师（WHY1203）,/job_detail/b24a7b3101c936bf1nZz0tW4E1dQ.html,武汉·洪山区·花山,9-14K·15薪,经验不限,本科,招银云创,/gongsi/5015a4c1c22585831ndy2di4F1E~.html,计算机软件,未融资,1000-9999人,"['Python', 'SAS']",免费班车，补充医疗保险，定期体检，零食下午茶，补充商业保险，员工旅游，带薪年假，年终奖，五险一金，加班补助，节日福利
60,数据分析师（武汉）,/job_detail/29ff33a7962a14731XV53dy5F1NS.html,武汉·蔡甸区·沌口,12-24K,3-5年,本科,领行科技,/gongsi/c70116cf3d07284803d83tm_Ew~~.html,互联网,B轮,1000-9999人,"['Python', 'SPSS', 'Excel']",餐补，股票期权，零食下午茶，员工旅游，定期体检，定期体检，年终奖，节日福利，补充医疗保险，五险一金，加班补助，带薪年假，交通补助
61,B端数据分析师,/job_detail/9576b265d1d5abd21nN-3du8EVRX.html,武汉·洪山区·街道口,6-8K,1-3年,本科,文华智典,/gongsi/26ef3570022d56941nd629m7EFQ~.html,电子商务,,20-99人,"['Python', 'Excel', 'Pandas']",年终奖，节日福利，五险一金，加班补助，员工旅游
62,数据分析师,/job_detail/cd9ff4cb0a448c081nV-3Nq-EVBQ.html,武汉,7-8K,1-3年,本科,京东物流-华中区域,/gongsi/231e24eb521feef21HR72964.html,物流/仓储,已上市,10000人以上,"['SQL', '数据分析', '数据库开发']",带薪年假，节日福利，年终奖，餐补，五险一金
63,AI数据分析工程师,/job_detail/614303873fddaac51nR739S0GFZR.html,武汉·洪山区·光谷,11-16K·13薪,3-5年,硕士,华新技管,/gongsi/b92dc7db3c2dbd080nBz3Nu7FA~~.html,其他专业服务,已上市,1000-9999人,"['数据分析', '数据挖掘', '数据开发', '人工智能']",定期体检，员工旅游，五险一金，餐补，通讯补贴，零食下午茶，节日福利，住房补贴，带薪年假，补充医疗保险，年终奖
64,数据分析师,/job_detail/cf9cf333f5bc7fdc1XV839y4GFJY.html,武汉·洪山区·东亭,7-12K·14薪,1-3年,本科,北京思迈特,/gongsi/0c6c8f6160f32fce1nB42Nu6GVQ~.html,互联网,不需要融资,20-99人,"['Excel', 'Pandas', 'Tableau', 'Python']",五险一金，定期体检，带薪年假，交通补助，员工旅游，超长年假，年终奖，零食下午茶，包吃，餐补，节日福利
65,数据分析（双休）,/job_detail/598a8f1d985b48751XZ42NW_FFdV.html,武汉,4-6K,1-3年,大专,武汉璟博,/gongsi/7a6722da3b5793f833Z62N65Fw~~.html,工程施工,,20-99人,"['数据统计', '数据分析']",
66,数据分析师,/job_detail/3d76742268ed00191XVy2Ni0EVBX.html,武汉·洪山区·光谷,12-20K,3-5年,本科,刀锋互娱,/gongsi/d34a84003df35b413nR409W-.html,互联网,A轮,500-999人,"['Python', 'Shell']",零食下午茶，全勤奖，加班补助，定期体检，年终奖，节日福利，员工旅游，带薪年假，周末双休
67,五险一金+双休+数据分析师,/job_detail/15e45749e2c7b9cd1XR52dS5GFFV.html,武汉·江汉区·新华路,8-13K,1-3年,大专,联信智融,/gongsi/9477dc5f2b5a333303N_2dW6EQ~~.html,计算机软件,未融资,20-99人,"['Python', 'Hive', 'SQL', '信贷', '金融']",股票期权，生日礼金，餐补，交通补助，年终奖，节日福利，带薪年假，五险一金
68,数据分析师,/job_detail/2f7c3481ce2318a31XR7292_EVZT.html,武汉·武昌区·汉街,12-20K,3-5年,本科,中诚信征信,/gongsi/22bc726af5f8fb761X1_3tk~.html,互联网金融,不需要融资,100-499人,"['Python', 'Spark', 'Hbase', 'Java', 'Hive', 'Hadoop', '银行项目']",年终奖，定期体检，零食下午茶，带薪年假，员工旅游，补充医疗保险，周五福利，五险一金，节日福利
69,高级数据分析师,/job_detail/c5ce1fc8110d3a851n1y29-8ElRT.html,武汉·洪山区·关山,15-30K,5-10年,本科,多比特,/gongsi/1b244e81788328241nB83t25Eg~~.html,游戏,不需要融资,500-999人,"['游戏 数据分析', '分析工具 友盟 数数']",节日福利，交通补助，零食下午茶，带薪年假，员工旅游，定期体检，加班补助，定期团建活动，健身房，五险一金，生日福利，年终奖
70,数据分析师,/job_detail/16e86339e76c9cac1XZ62dq6GVRV.html,武汉·江汉区·菱角湖,5-10K,1-3年,本科,华科经安,/gongsi/efe0eb747b8db6741XR93d67F1Y~.html,数据服务,天使轮,20-99人,"['Python', 'SQL', 'Tableau']",加班补助，交通补助，五险一金，带薪年假，年终奖，节日福利
71,数据分析师,/job_detail/8f15411a2cb209fd1XV82N6_FlZV.html,武汉·江汉区·常青,6-8K,1-3年,本科,中国移动杭州研发中心,/gongsi/bc3eef801c40cc3b0H1709-8.html,互联网,不需要融资,1000-9999人,"['SQL', 'Excel']",带薪年假，通讯补贴，交通补助，五险一金，免费班车，节日福利，定期体检，餐补，年终奖，补充医疗保险
72,数据分析师,/job_detail/ae3ca5307ff74ccc1nFy09W_FFNS.html,武汉·武昌区·徐东大街,10-15K·14薪,1-3年,本科,武汉易晨创想,/gongsi/cb08a359fc1607f21nB42tm4Ew~~.html,计算机软件,未融资,20-99人,"['Python', 'Excel', 'SPSS', 'SAS', 'Hadoop', 'Spark', 'Storm']",定期体检，节假日物资，住房补贴，全勤奖，补充医疗保险，交通补助，员工旅游，五险一金，年终奖，通讯补贴，入司惊喜礼物，餐补，带薪年假，零食下午茶，节日福利，包吃
73,数据分析师,/job_detail/765b8115a1d0624d1XVy3tq5EFtV.html,武汉·江汉区·新华路,7-10K·13薪,经验不限,本科,万物云,/gongsi/4a3b8f2934b5ca341nZ83NW5FFo~.html,物业服务,未融资,10000人以上,"['Python', 'SQL', 'SPSS', 'Excel']",交通补助，员工旅游，七险一金，加班补助，补充医疗保险，带薪年假，餐补，通讯补贴，节日福利，定期体检
74,水文数据分析师,/job_detail/e680bc45fd6b349c1nx53du5E1BX.html,武汉·武昌区·街道口,7-12K·14薪,1-3年,本科,大水云科技,/gongsi/7b85ca6074dab7693nR72dy_Eg~~.html,电力/热力/燃气/水利,未融资,100-499人,['Excel'],年终奖，节日福利，加班补助，定期体检，五险一金，带薪年假，员工旅游
75,数据分析师,/job_detail/c45cc1028dfe1ec41nJ-3d25FVtR.html,武汉·江夏区·关山,5-8K,经验不限学历,不限,天宇宁达,/gongsi/9bb23804f9c216a30nR709S-GA~~.html,企业服务,,20-99人,"['SQL', 'Python']",
76,数据分析师,/job_detail/9cbb0292361d856f1XZ70t60FFFV.html,武汉·江夏区·光谷,100-150元/天,4天/周2个月,大专,聚光科技,/gongsi/f61780335a03181b1XF93t-5.html,计算机软件,已上市,1000-9999人,['Excel'],交通补助，五险一金，节日福利，通讯补贴，免费班车，定期体检，年终奖，餐补，加班补助，员工旅游，带薪年假，实习生提供住，补充医疗保险，节假日礼品
