,date,week,red,blue,sales,poolmoney,content,prizegrades1num,prizegrades1money,prizegrades2num,prizegrades2money,prizegrades3num,prizegrades3money,prizegrades4num,prizegrades4money,prizegrades5num,prizegrades5money,prizegrades6num,prizegrades6money
2016052,2016-05-08(日),日,"01,06,13,19,24,28",16,353216208,876129336,"山西2注,安徽1注,重庆4注,河南2注,四川1注,宁夏1注,新疆1注,共12注。",12,6940346,218,133510,984,3000,56628,200,1058594,10,6358321,5
2016053,2016-05-10(二),二,"02,08,10,12,29,31",01,320149454,903222855,"黑龙江1注,江苏1注,江西1注,贵州1注,陕西1注,共5注。",5,8788619,165,143508,1402,3000,64252,200,1253550,10,6513168,5
2016054,2016-05-12(四),四,"06,11,16,19,28,32",04,324349586,914302376,"浙江2注,山东3注,湖南1注,海南1注,云南1注,共8注。",8,7321796,204,113813,994,3000,65617,200,1272759,10,7445288,5
2016055,2016-05-15(日),日,"05,06,10,16,22,26",11,350383284,902490160,"上海1注,江西2注,湖南1注,广西1注,云南5注,新疆1注,共11注。",11,6427695,232,84615,2007,3000,81611,200,1426413,10,11311444,5
2016056,2016-05-17(二),二,"03,04,08,11,16,18",14,326490562,925399830,"北京2注,河北1注,福建1注,广东1注,深圳1注,共6注。",6,8206646,180,133610,848,3000,55554,200,1218600,10,7588035,5
2016057,2016-05-19(四),四,"07,12,19,22,23,26",11,325499780,915017488,"上海2注,江苏1注,安徽2注,山东2注,河南1注,广东1注,四川1注,新疆1注,共11注。",11,6474964,256,79221,1929,3000,98403,200,1675040,10,7230772,5
2016058,2016-05-22(日),日,"03,05,18,20,24,32",11,357296334,981243730,"上海1注,广东1注,共2注。",2,10000000,130,221092,930,3000,52610,200,1117616,10,7123744,5
2016059,2016-05-24(二),二,"04,11,12,20,25,28",15,322601954,989524476,"江苏1注,安徽1注,福建5注,重庆1注,湖北1注,共9注。",9,7152757,153,158290,1043,3000,59212,200,1131943,10,6982008,5
2016060,2016-05-26(四),四,"04,05,22,26,29,32",08,320540202,914524470,"北京1注,江苏2注,浙江1注,湖北1注,湖南1注,四川1注,贵州1注,云南1注,甘肃5注,深圳1注,共15注。",15,5000000,47,6000,3109,3000,132221,200,2039930,10,28206468,5
2016061,2016-05-29(日),日,"05,06,08,18,20,32",08,340147518,835286844,"北京12注,内蒙古1注,江苏1注,浙江1注,江西1注,山东2注,广东1注,广西1注,云南1注,共21注。",21,5446101,127,92206,2984,3000,109582,200,1648570,10,14495498,5
2016062,2016-05-31(二),二,"12,13,15,18,19,21",09,305198008,865680358,"江苏1注,四川1注,共2注。",2,10000000,116,144808,1110,3000,62298,200,1207992,10,10897230,5
2016063,2016-06-02(四),四,"16,17,18,23,28,32",07,304409952,910497831,共0注。,0,0,83,179989,1384,3000,72791,200,1308918,10,11520973,5
2016064,2016-06-05(日),日,"03,12,14,17,19,26",03,332534594,900497807,"北京1注,吉林1注,黑龙江1注,上海2注,江苏2注,福建2注,四川1注,云南1注,共11注。",11,6487602,116,176332,1702,3000,81566,200,1432717,10,9075486,5
2016065,2016-06-07(二),二,"13,16,22,25,26,27",14,298326848,945654750,"山东1注,湖北1注,共2注。",2,10000000,87,249643,849,3000,52248,200,1015532,10,7230462,5
2016066,2016-06-09(四),四,"03,07,13,18,19,20",05,275334312,921254130,"北京2注,上海1注,山东1注,广东3注,四川1注,陕西2注,共10注。",10,5930886,207,56212,1875,3000,84922,200,1376862,10,10398292,5
2016067,2016-06-12(日),日,"09,13,18,20,27,31",04,327487486,946443820,"广东3注,海南1注,四川1注,共5注。",5,8650159,117,194987,1114,3000,56892,200,1090862,10,8717172,5
2016068,2016-06-14(二),二,"08,19,23,28,31,32",01,295768168,991629338,"安徽1注,湖南1注,共2注。",2,10000000,58,374629,821,3000,50081,200,1035277,10,7036081,5
2016069,2016-06-16(四),四,"08,10,11,20,21,27",11,300232584,1001117928,"北京1注,江苏1注,浙江1注,福建1注,甘肃1注,深圳1注,共6注。",6,7393248,168,106841,1599,3000,76527,200,1304173,10,8434479,5
2016070,2016-06-19(日),日,"03,06,11,18,23,29",01,326894102,1023740893,"黑龙江1注,湖南1注,广东2注,广西1注,新疆2注,共7注。",7,7993400,264,99213,906,3000,64810,200,1262202,10,5421411,5
2016071,2016-06-21(二),二,"19,21,26,28,29,32",01,293734448,1061458288,"江苏1注,浙江1注,福建1注,河南1注,共4注。",4,10000000,83,312118,510,3000,31850,200,735017,10,5011302,5
2016072,2016-06-23(四),四,"05,16,19,22,24,25",02,290670126,1100767568,"辽宁1注,安徽1注,共2注。",2,10000000,79,250250,961,3000,54103,200,1090797,10,7747550,5
2016073,2016-06-26(日),日,"09,11,12,15,16,20",13,327032018,1116225045,"安徽1注,湖南2注,广东1注,云南1注,共5注。",5,7942362,80,229872,1499,3000,76476,200,1406588,10,10565711,5
2016074,2016-06-28(二),二,"06,10,11,12,20,25",12,297584738,838131500,"北京30注,山西1注,辽宁1注,江苏2注,福建1注,山东2注,河南1注,广西20注,陕西2注,青海1注,深圳1注,共62注。",62,5187134,154,94175,1733,3000,79259,200,1282334,10,10786107,5
2016075,2016-06-30(四),四,"01,03,06,16,29,32",07,295574016,890340179,共0注。,0,0,65,267736,1174,3000,53167,200,994643,10,10223573,5
2016076,2016-07-03(日),日,"07,08,13,22,30,32",01,331977974,917666478,"天津2注,辽宁1注,福建1注,河南1注,陕西1注,共6注。",6,8474321,112,232655,1008,3000,56579,200,1224624,10,6370705,5
2016077,2016-07-05(二),二,"01,09,17,19,20,29",10,294629008,933341379,"上海1注,海南1注,甘肃1注,共3注。",3,8718169,93,149926,1810,3000,77241,200,1306307,10,10930879,5
2016078,2016-07-07(四),四,"02,04,08,23,26,29",02,296681554,953135832,"黑龙江1注,安徽1注,福建1注,重庆1注,贵州1注,陕西1注,共6注。",6,8017845,65,348212,828,3000,46766,200,982216,10,6635846,5
2016079,2016-07-10(日),日,"01,03,10,12,24,28",02,322821956,1012281038,"上海2注,共2注。",2,10000000,101,261205,884,3000,52536,200,1119796,10,5659731,5
2016080,2016-07-12(二),二,"01,16,17,24,25,32",14,288372472,1042999580,"福建1注,河南1注,广东1注,贵州1注,共4注。",4,9610776,88,261975,852,3000,37822,200,755067,10,6283181,5
2016081,2016-07-14(四),四,"02,06,15,25,30,32",07,288505018,1066490094,"北京1注,辽宁1注,新疆1注,共3注。",3,9665516,73,239666,1004,3000,51070,200,951404,10,9728933,5
2016082,2016-07-17(日),日,"06,12,14,15,17,20",09,323658370,1048143580,"吉林5注,江苏1注,重庆1注,广东1注,广西1注,四川1注,共10注。",10,6151036,89,161662,1662,3000,77126,200,1355049,10,13415821,5
2016083,2016-07-19(二),二,"09,16,17,24,30,31",04,291921542,1056212003,"北京1注,河北1注,黑龙江1注,江苏1注,山东1注,湖北1注,湖南1注,共7注。",7,7237320,99,197743,1190,3000,56008,200,1010477,10,7971791,5
2016084,2016-07-21(四),四,"02,04,12,18,24,26",05,288778286,1068920080,"山东1注,河南1注,湖南1注,贵州1注,西藏1注,共5注。",5,7742405,101,169703,1199,3000,60445,200,1099966,10,9251111,5
2016085,2016-07-24(日),日,"01,12,19,20,21,25",16,319888112,1079747823,"福建1注,山东1注,湖北5注,共7注。",7,7380661,245,85023,1292,3000,66369,200,1238620,10,8777201,5
2016086,2016-07-26(二),二,"09,10,11,12,15,32",05,286788850,1098197736,"辽宁1注,云南5注,共6注。",6,7936358,62,355204,667,3000,44226,200,886647,10,6544622,5
2016087,2016-07-28(四),四,"02,03,10,11,14,21",12,288396896,1124530659,"河北1注,山东1注,海南1注,共3注。",3,10000000,84,223543,893,3000,51047,200,1010028,10,8643046,5
2016088,2016-07-31(日),日,"03,14,16,18,25,33",15,320354148,1149627355,"辽宁1注,江苏2注,河南1注,陕西1注,共5注。",5,8643396,79,288243,1109,3000,51374,200,1001724,10,8453917,5
2016089,2016-08-02(二),二,"01,03,14,30,31,32",08,288232376,1120249570,"河北1注,辽宁2注,浙江5注,广东1注,云南1注,共10注。",10,5749899,48,195286,1249,3000,56311,200,967833,10,15810276,5
2016090,2016-08-04(四),四,"02,13,17,20,21,26",07,294008068,1033308810,"辽宁1注,江苏5注,浙江1注,安徽6注,江西1注,山东1注,重庆1注,河南1注,广东6注,共23注。",23,5443624,164,77769,2246,3000,98229,200,1528330,10,10276008,5
2016091,2016-08-07(日),日,"04,08,14,22,23,28",07,329710234,994429110,"北京1注,河北1注,山西1注,上海1注,江苏2注,安徽1注,河南4注,湖北1注,广东2注,四川3注,共17注。",17,5986530,226,92760,1451,3000,74116,200,1385952,10,8933435,5
2016092,2016-08-09(二),二,"02,13,15,23,24,29",06,299992386,908473144,"北京5注,内蒙古1注,辽宁1注,上海1注,江苏1注,浙江3注,安徽1注,江西1注,重庆3注,广东1注,云南1注,共19注。",19,5173091,97,42380,2650,3000,107752,200,1634614,10,16941205,5
2016093,2016-08-11(四),四,"06,09,15,17,25,27",09,298416216,843280596,"北京1注,天津2注,山西1注,上海1注,江苏1注,重庆2注,湖南5注,广东1注,广西1注,海南1注,四川1注,云南1注,共18注。",18,5501160,131,86077,2938,3000,104722,200,1597291,10,11077632,5
2016094,2016-08-14(日),日,"06,07,10,12,18,31",10,324311584,861184896,"安徽1注,广东1注,陕西1注,深圳1注,共4注。",4,8445845,83,207581,1737,3000,85930,200,1511757,10,10496239,5
2016095,2016-08-16(二),二,"01,05,09,12,18,32",12,297413702,866140800,"浙江1注,福建1注,广东2注,云南2注,深圳1注,共7注。",7,7075631,73,248791,1409,3000,65989,200,1186916,10,8758330,5
2016096,2016-08-18(四),四,"06,13,14,21,22,24",16,296887214,888068045,"黑龙江1注,福建2注,陕西1注,深圳1注,共5注。",5,8412890,110,193914,993,3000,47174,200,925886,10,7695961,5
2016097,2016-08-21(日),日,"06,13,25,26,28,31",01,327274678,886496310,"山西1注,江西1注,山东2注,湖北1注,湖南1注,广东2注,广西1注,共9注。",9,6754677,101,195446,1287,3000,63983,200,1203096,10,10543110,5
2016098,2016-08-23(二),二,"02,08,25,29,31,32",06,296350008,908084049,"湖南2注,海南1注,共3注。",3,9434877,63,263980,1265,3000,60410,200,1152579,10,10257110,5
2016099,2016-08-25(四),四,"01,11,21,23,27,33",06,300016648,930007164,"江苏1注,福建1注,江西1注,四川1注,共4注。",4,8811192,111,171675,1219,3000,64088,200,1113248,10,8635446,5
2016100,2016-08-28(日),日,"03,10,22,23,27,29",04,335027586,960230040,"天津1注,江西1注,广东1注,贵州1注,共4注。",4,9565716,87,262397,1349,3000,66882,200,1263132,10,8558894,5
2017001,2017-01-01(日),日,"09,11,14,20,25,26",15,376155592,1007519355,"天津1注,吉林1注,江苏1注,福建2注,重庆1注,河南1注,湖北1注,贵州1注,共9注。",9,7522351,184,154219,1511,3000,72564,200,1361887,10,7629153,5
2017002,2017-01-03(二),二,"15,19,23,24,25,32",03,333473696,1046185700,"江苏1注,浙江1注,广东1注,云南1注,共4注。",4,10000000,67,391374,754,3000,42035,200,909104,10,7750722,5
2017003,2017-01-05(四),四,"01,04,08,15,27,32",16,328263696,1089595542,"山西1注,山东1注,重庆1注,共3注。",3,10000000,80,305874,949,3000,53632,200,1044021,10,7791162,5
2017004,2017-01-08(日),日,"05,13,17,26,27,30",07,361243290,1046462778,"北京5注,辽宁1注,上海6注,江苏1注,四川1注,贵州1注,深圳3注,共18注。",18,5946813,294,72460,1945,3000,99453,200,1728763,10,9756559,5
2017005,2017-01-10(二),二,"06,11,12,22,23,30",05,328457210,1018195332,"北京1注,河北2注,浙江2注,福建1注,山东2注,重庆1注,湖北2注,湖南1注,陕西1注,甘肃1注,共14注。",14,6083962,204,92986,2062,3000,92362,200,1524540,10,9032570,5
2017006,2017-01-12(四),四,"02,04,08,26,29,33",08,327823184,1019607668,"广东3注,海南1注,共4注。",4,6946576,70,139041,1762,3000,85078,200,1456728,10,16966591,5
2017007,2017-01-15(日),日,"02,04,05,24,26,33",15,358098002,1049607797,"河北1注,内蒙古1注,江苏1注,福建2注,广西1注,云南1注,共7注。",7,8376630,62,476540,696,3000,43002,200,937160,10,7445193,5
2017008,2017-01-17(二),二,"07,13,15,27,28,29",13,318368112,1039620330,"内蒙古1注,黑龙江1注,上海1注,江苏1注,广东3注,甘肃2注,青海1注,共10注。",10,6455001,165,110227,1884,3000,83785,200,1393522,10,9381218,5
2017009,2017-01-19(四),四,"02,06,08,09,15,29",14,318286702,1043538642,"河北1注,辽宁2注,上海1注,重庆2注,河南1注,广东1注,广西1注,共9注。",9,6976497,145,153348,1138,3000,64075,200,1249580,10,7658657,5
2017010,2017-01-22(日),日,"05,08,19,25,28,30",07,350388682,914275770,"北京2注,天津1注,辽宁3注,黑龙江1注,上海1注,江苏2注,浙江1注,安徽1注,江西1注,山东2注,重庆1注,河南1注,广东4注,贵州2注,陕西5注,甘肃1注,新疆1注,共30注。",30,5251359,231,40805,3466,3000,144618,200,2086062,10,14760868,5
2017011,2017-01-24(二),二,"10,11,12,23,26,29",16,318019266,914786466,"河北2注,山西1注,山东2注,湖南1注,广东1注,云南1注,陕西3注,共11注。",11,6835064,229,110184,912,3000,52206,200,1035140,10,6274457,5
2017012,2017-01-26(四),四,"10,11,14,15,16,24",07,329120186,919697751,"河北1注,辽宁5注,重庆2注,陕西1注,共9注。",9,7016617,80,283586,852,3000,49681,200,997407,10,9610963,5
2017013,2017-02-05(日),日,"08,11,28,29,31,33",06,377878424,924629020,"吉林1注,浙江1注,安徽1注,山东1注,重庆1注,湖南1注,广东3注,陕西1注,共10注。",10,6997500,99,252209,1345,3000,63909,200,1255954,10,11181810,5
2017014,2017-02-07(二),二,"06,08,18,20,23,31",13,307538720,944740410,"江西1注,重庆1注,河南2注,云南1注,共5注。",5,8280828,144,142397,1136,3000,64548,200,1233095,10,8004942,5
2017015,2017-02-09(四),四,"01,08,09,14,17,32",01,314977594,976589244,"湖北1注,四川2注,甘肃1注,共4注。",4,9713530,101,233343,1003,3000,57195,200,1103943,10,6916196,5
2017016,2017-02-12(日),日,"05,08,16,22,27,29",02,349767606,957434232,"内蒙古1注,上海1注,江苏1注,安徽2注,福建1注,山东3注,云南2注,陕西1注,共12注。",12,6237727,222,83630,1874,3000,94030,200,1582606,10,11373687,5
2017017,2017-02-14(二),二,"03,07,08,10,22,23",12,329086094,973496920,"河北1注,黑龙江1注,广东1注,广西1注,甘肃1注,共5注。",5,7986377,120,155540,1858,3000,84302,200,1483864,10,9863941,5
2017018,2017-02-16(四),四,"01,02,03,17,25,31",09,332385048,976565180,"重庆3注,河南1注,四川1注,共5注。",5,7041328,91,140201,1633,3000,80726,200,1349943,10,15458367,5
2017019,2017-02-19(日),日,"04,06,08,12,23,25",08,362828374,992823572,"北京1注,浙江1注,广东1注,云南1注,共4注。",4,8296217,111,148478,2093,3000,96058,200,1625005,10,14024180,5
2017020,2017-02-21(二),二,"04,08,10,12,31,33",10,321450250,1016040400,"上海1注,江西1注,广东2注,共4注。",4,8928802,87,225793,1238,3000,56250,200,1048880,10,10696353,5
2017021,2017-02-23(四),四,"02,05,10,22,32,33",09,329896520,984320688,"河北9注,吉林1注,江苏1注,福建1注,山东2注,湖北1注,甘肃1注,共16注。",16,6097279,115,190831,1262,3000,64378,200,1158519,10,9124031,5
2017022,2017-02-26(日),日,"02,06,15,16,18,32",15,370988738,1029761908,"浙江1注,河南1注,湖南1注,云南1注,共4注。",4,10000000,63,452069,1014,3000,54850,200,1129114,10,8511942,5
2017023,2017-02-28(二),二,"01,03,04,11,18,22",14,337872226,1072263213,"辽宁1注,湖北1注,四川1注,共3注。",3,10000000,108,223769,967,3000,54801,200,1098828,10,8807900,5
2017024,2017-03-02(四),四,"09,21,25,26,29,31",13,342020216,1093529538,"山东1注,广东2注,四川1注,新疆1注,深圳1注,共6注。",6,8107050,120,194190,1026,3000,62935,200,1299629,10,9143423,5
2017025,2017-03-05(日),日,"02,15,16,17,22,32",07,372684176,1076249141,"河北1注,辽宁2注,江苏1注,浙江1注,山东1注,重庆1注,湖北1注,贵州1注,云南1注,深圳1注,共11注。",11,6246929,176,97416,2119,3000,83145,200,1393805,10,15422018,5
2017026,2017-03-07(二),二,"03,10,12,19,27,30",08,338217710,954816000,"天津1注,河北1注,辽宁1注,吉林1注,上海1注,江苏1注,安徽2注,江西1注,山东2注,重庆1注,河南12注,湖南1注,广东2注,四川1注,甘肃1注,深圳1注,共30注。",30,5346265,385,33727,3651,3000,133250,200,1967759,10,11301265,5
2017027,2017-03-09(四),四,"02,04,11,14,27,30",05,344767540,980689536,"江苏1注,河南1注,广西1注,共3注。",3,9954368,76,244458,1547,3000,74416,200,1351632,10,12316010,5
2017028,2017-03-12(日),日,"07,08,12,13,22,30",09,377657484,977766651,"天津2注,上海1注,江苏1注,江西1注,山东2注,海南1注,新疆1注,共9注。",9,6700085,152,125828,2120,3000,100177,200,1661969,10,13106644,5
2017029,2017-03-14(二),二,"02,15,21,23,25,30",10,343011048,1003660344,"黑龙江1注,上海1注,浙江1注,山东1注,共4注。",4,9172154,53,393599,1118,3000,57929,200,1106505,10,11725496,5
2017030,2017-03-16(四),四,"01,07,09,20,23,30",02,350487064,1037107695,"江苏2注,陕西1注,新疆2注,共5注。",5,9250716,81,327987,1040,3000,57644,200,1127321,10,7909747,5
2017031,2017-03-19(日),日,"06,10,16,26,27,29",03,377406752,924910650,"北京1注,河北1注,辽宁1注,黑龙江9注,上海1注,浙江3注,安徽2注,山东1注,重庆1注,河南7注,广东1注,广西1注,贵州1注,共30注。",30,5458217,344,49951,3258,3000,131284,200,1999468,10,12034234,5
2017032,2017-03-21(二),二,"05,08,15,24,27,31",11,346410188,609910623,"北京2注,天津1注,河北3注,内蒙古2注,吉林2注,上海2注,江苏9注,浙江2注,福建1注,江西1注,山东2注,重庆1注,河南1注,湖南4注,广东19注,四川1注,贵州2注,云南6注,深圳2注,共63注。",63,5000000,284,6000,6191,3000,212550,200,2699069,10,21753550,5
2017033,2017-03-23(四),四,"05,07,15,20,23,30",15,346477046,610298424,"河北2注,黑龙江1注,江苏1注,福建2注,河南2注,广东1注,四川1注,贵州1注,青海1注,共12注。",12,6829933,205,133897,1094,3000,58117,200,1077797,10,6858874,5
2017034,2017-03-26(日),日,"04,07,08,19,32,33",13,373962682,618519064,"河北1注,江苏1注,江西1注,重庆1注,湖北1注,广西1注,贵州1注,陕西1注,共8注。",8,7191847,146,150126,1664,3000,86800,200,1534076,10,11575012,5
2017035,2017-03-28(二),二,"01,06,14,24,28,32",12,342022594,568068720,"北京1注,河北3注,山西1注,黑龙江1注,安徽1注,福建1注,湖北4注,广东1注,四川1注,陕西1注,新疆1注,共16注。",16,5671583,164,81900,2125,3000,95325,200,1524529,10,14635825,5
2017036,2017-03-30(四),四,"01,02,05,10,24,27",15,340257990,613555992,"上海1注,浙江1注,广东1注,甘肃1注,共4注。",4,10000000,134,212654,772,3000,51142,200,1082238,10,5875320,5
2017037,2017-04-02(日),日,"11,15,20,22,25,30",05,346434206,629265693,"黑龙江1注,上海1注,江苏1注,河南1注,广东2注,贵州1注,共7注。",7,7634270,102,225979,1576,3000,72122,200,1318176,10,9043828,5
2017038,2017-04-04(二),二,"01,04,08,13,24,27",05,310673636,656476865,"辽宁3注,上海1注,河南1注,共5注。",5,8797176,191,124253,736,3000,44653,200,913123,10,7406168,5
2017039,2017-04-06(四),四,"02,04,12,14,17,24",15,330405710,730094377,"江苏1注,共1注。",1,10000000,109,255711,746,3000,44749,200,931551,10,5981094,5
2017040,2017-04-09(日),日,"15,19,23,28,29,33",04,359413424,691582671,"河北1注,上海2注,浙江1注,河南1注,湖南1注,广东1注,四川3注,陕西1注,深圳2注,共13注。",13,5740931,82,146830,2412,3000,101734,200,1620082,10,16833681,5
